"dataset","sim","method","misclass","auc"
"Liver",12,"AR",0.295652173913043,0.748620689655172
"Liver",13,"AR",0.295652173913043,0.752448275862069
"Liver",14,"AR",0.295652173913043,0.752586206896552
"Liver",15,"AR",0.298550724637681,0.751241379310345
"Liver",16,"AR",0.301449275362319,0.751689655172414
"Liver",17,"AR",0.295652173913043,0.755241379310345
"Liver",18,"AR",0.292753623188406,0.752965517241379
"Liver",19,"AR",0.289855072463768,0.750241379310345
"Liver",20,"AR",0.301449275362319,0.748931034482759
"Liver",21,"AR",0.292753623188406,0.757310344827586
"Liver",22,"AR",0.298550724637681,0.751068965517241
"Liver",23,"AR",0.304347826086957,0.750827586206896
"Liver",24,"AR",0.307246376811594,0.748724137931034
"Liver",25,"AR",0.292753623188406,0.755896551724138
"Liver",26,"AR",0.295652173913043,0.749896551724138
"Liver",27,"AR",0.301449275362319,0.756103448275862
"Liver",28,"AR",0.301449275362319,0.755724137931034
"Liver",29,"AR",0.292753623188406,0.756310344827586
"Liver",30,"AR",0.295652173913043,0.75251724137931
"Liver",31,"AR",0.301449275362319,0.751275862068965
"Liver",32,"AR",0.295652173913043,0.751413793103448
"Liver",33,"AR",0.289855072463768,0.752379310344828
"Liver",34,"AR",0.289855072463768,0.755172413793103
"Liver",35,"AR",0.301449275362319,0.753586206896552
"Liver",36,"AR",0.292753623188406,0.752724137931034
"Liver",37,"AR",0.304347826086957,0.751344827586207
"Liver",38,"AR",0.295652173913043,0.750275862068966
"Liver",39,"AR",0.295652173913043,0.748206896551724
"Liver",40,"AR",0.295652173913043,0.746758620689655
"Liver",41,"AR",0.298550724637681,0.749172413793103
"Liver",42,"AR",0.298550724637681,0.754034482758621
"Liver",43,"AR",0.295652173913043,0.750724137931034
"Liver",44,"AR",0.298550724637681,0.756241379310345
"Liver",45,"AR",0.301449275362319,0.755344827586207
"Liver",46,"AR",0.295652173913043,0.75251724137931
"Liver",47,"AR",0.301449275362319,0.744758620689655
"Liver",48,"AR",0.289855072463768,0.754068965517241
"Liver",49,"AR",0.310144927536232,0.747620689655172
"Liver",50,"AR",0.295652173913043,0.74751724137931
